Origin,STRAT-LATITUDE,START-LONGITUDE,,Dest,DEST-LATITUDE,DEST-LONGITUDE
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,ABQ,35.04019928,-106.6090012
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,LAS,36.08010101,-115.1520004
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,OAK,37.72129822,-122.2210007
LAX,33.94250107,-118.4079971,,PHX,33.43429947,-112.012001
LAX,33.94250107,-118.4079971,,PHX,33.43429947,-112.012001
LAX,33.94250107,-118.4079971,,PHX,33.43429947,-112.012001
LAX,33.94250107,-118.4079971,,PHX,33.43429947,-112.012001
LAX,33.94250107,-118.4079971,,PHX,33.43429947,-112.012001
LAX,33.94250107,-118.4079971,,RNO,39.49909973,-119.7679977
LAX,33.94250107,-118.4079971,,RNO,39.49909973,-119.7679977
LAX,33.94250107,-118.4079971,,RNO,39.49909973,-119.7679977
LAX,33.94250107,-118.4079971,,RNO,39.49909973,-119.7679977
LAX,33.94250107,-118.4079971,,SAN,32.73360062,-117.1900024
LAX,33.94250107,-118.4079971,,SAN,32.73360062,-117.1900024
LAX,33.94250107,-118.4079971,,SAN,32.73360062,-117.1900024
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SFO,37.61899948,-122.375
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
LAX,33.94250107,-118.4079971,,SJC,37.36259842,-121.9290009
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MFR,42.37419891,-122.8730011,,SFO,37.61899948,-122.375
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
MRY,36.5870018,-121.8430023,,LAX,33.94250107,-118.4079971
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
